coin,fundingRate,premium,time,fundingTime,symbol,source,type,has_interest,interest_per_interval
ETH,1.25e-05,-0.0003187472,1760936400027,2025-10-20 05:00:00.027,ETH,hyperliquid,DEX,False,0.0
ETH,8.7842e-06,-0.0004297265,1760940000067,2025-10-20 06:00:00.067,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003855951,1760943600099,2025-10-20 07:00:00.099,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003812308,1760947200102,2025-10-20 08:00:00.102,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003917541,1760950800121,2025-10-20 09:00:00.121,ETH,hyperliquid,DEX,False,0.0
ETH,1.17916e-05,-0.0004056671,1760954400031,2025-10-20 10:00:00.031,ETH,hyperliquid,DEX,False,0.0
ETH,8.4048e-06,-0.0004327618,1760958000001,2025-10-20 11:00:00.001,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003619879,1760961600008,2025-10-20 12:00:00.008,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.000307263,1760965200016,2025-10-20 13:00:00.016,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002453205,1760968800008,2025-10-20 14:00:00.008,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002086067,1760972400038,2025-10-20 15:00:00.038,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001759044,1760976000065,2025-10-20 16:00:00.065,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002790004,1760979600004,2025-10-20 17:00:00.004,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001851621,1760983200050,2025-10-20 18:00:00.050,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002010051,1760986800049,2025-10-20 19:00:00.049,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003175336,1760990400017,2025-10-20 20:00:00.017,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002648332,1760994000028,2025-10-20 21:00:00.028,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003429959,1760997600031,2025-10-20 22:00:00.031,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.000325434,1761001200065,2025-10-20 23:00:00.065,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.000318293,1761004800019,2025-10-21 00:00:00.019,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003768053,1761008400007,2025-10-21 01:00:00.007,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002966119,1761012000031,2025-10-21 02:00:00.031,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002011445,1761015600071,2025-10-21 03:00:00.071,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0000436169,1761019200035,2025-10-21 04:00:00.035,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001897127,1761022800063,2025-10-21 05:00:00.063,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001436807,1761026400008,2025-10-21 06:00:00.008,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003042976,1761030000118,2025-10-21 07:00:00.118,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002560929,1761033600010,2025-10-21 08:00:00.010,ETH,hyperliquid,DEX,False,0.0
ETH,1.10391e-05,-0.0004116868,1761037200003,2025-10-21 09:00:00.003,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003337129,1761040800028,2025-10-21 10:00:00.028,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003193498,1761044400076,2025-10-21 11:00:00.076,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002287856,1761048000078,2025-10-21 12:00:00.078,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0000892195,1761051600030,2025-10-21 13:00:00.030,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001510062,1761055200096,2025-10-21 14:00:00.096,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0000517515,1761058800047,2025-10-21 15:00:00.047,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0001853071,1761062400042,2025-10-21 16:00:00.042,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.000094919,1761066000058,2025-10-21 17:00:00.058,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0000072822,1761069600016,2025-10-21 18:00:00.016,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.000121835,1761073200080,2025-10-21 19:00:00.080,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003673479,1761076800060,2025-10-21 20:00:00.060,ETH,hyperliquid,DEX,False,0.0
ETH,7.7975e-06,-0.0004376202,1761080400019,2025-10-21 21:00:00.019,ETH,hyperliquid,DEX,False,0.0
ETH,2.2918e-06,-0.0004816653,1761084000011,2025-10-21 22:00:00.011,ETH,hyperliquid,DEX,False,0.0
ETH,-9.0437e-06,-0.0005723496,1761087600060,2025-10-21 23:00:00.060,ETH,hyperliquid,DEX,False,0.0
ETH,-1.48528e-05,-0.0006188225,1761091200025,2025-10-22 00:00:00.025,ETH,hyperliquid,DEX,False,0.0
ETH,-1.1851e-05,-0.0005948082,1761094800050,2025-10-22 01:00:00.050,ETH,hyperliquid,DEX,False,0.0
ETH,-3.4748e-06,-0.0005277986,1761098400020,2025-10-22 02:00:00.020,ETH,hyperliquid,DEX,False,0.0
ETH,-2.9198e-06,-0.0005233587,1761102000081,2025-10-22 03:00:00.081,ETH,hyperliquid,DEX,False,0.0
ETH,-3.1762e-06,-0.0005254093,1761105600076,2025-10-22 04:00:00.076,ETH,hyperliquid,DEX,False,0.0
ETH,5.475e-07,-0.0004956204,1761109200035,2025-10-22 05:00:00.035,ETH,hyperliquid,DEX,False,0.0
ETH,2.6594e-06,-0.000478725,1761112800009,2025-10-22 06:00:00.009,ETH,hyperliquid,DEX,False,0.0
ETH,3.4262e-06,-0.0004725901,1761116400071,2025-10-22 07:00:00.071,ETH,hyperliquid,DEX,False,0.0
ETH,7.5521e-06,-0.0004395833,1761120000062,2025-10-22 08:00:00.062,ETH,hyperliquid,DEX,False,0.0
ETH,1.02056e-05,-0.0004183555,1761123600059,2025-10-22 09:00:00.059,ETH,hyperliquid,DEX,False,0.0
ETH,8.0995e-06,-0.0004352043,1761127200074,2025-10-22 10:00:00.074,ETH,hyperliquid,DEX,False,0.0
ETH,9.9086e-06,-0.0004207315,1761130800056,2025-10-22 11:00:00.056,ETH,hyperliquid,DEX,False,0.0
ETH,6.4496e-06,-0.0004484035,1761134400032,2025-10-22 12:00:00.032,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003398574,1761138000031,2025-10-22 13:00:00.031,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003126328,1761141600029,2025-10-22 14:00:00.029,ETH,hyperliquid,DEX,False,0.0
ETH,1.18332e-05,-0.0004053341,1761145200025,2025-10-22 15:00:00.025,ETH,hyperliquid,DEX,False,0.0
ETH,-4.1865e-06,-0.0005334917,1761148800036,2025-10-22 16:00:00.036,ETH,hyperliquid,DEX,False,0.0
ETH,-1.2775e-05,-0.0006021997,1761152400033,2025-10-22 17:00:00.033,ETH,hyperliquid,DEX,False,0.0
ETH,-9.4025e-06,-0.0005752198,1761156000008,2025-10-22 18:00:00.008,ETH,hyperliquid,DEX,False,0.0
ETH,-9.9926e-06,-0.0005799406,1761159600089,2025-10-22 19:00:00.089,ETH,hyperliquid,DEX,False,0.0
ETH,6.318e-07,-0.0004949454,1761163200002,2025-10-22 20:00:00.002,ETH,hyperliquid,DEX,False,0.0
ETH,6.36e-07,-0.0004949116,1761166800025,2025-10-22 21:00:00.025,ETH,hyperliquid,DEX,False,0.0
ETH,-2.1812e-06,-0.0005174499,1761170400027,2025-10-22 22:00:00.027,ETH,hyperliquid,DEX,False,0.0
ETH,-9.5086e-06,-0.0005760687,1761174000005,2025-10-22 23:00:00.005,ETH,hyperliquid,DEX,False,0.0
ETH,-1.7587e-06,-0.0005140696,1761177600009,2025-10-23 00:00:00.009,ETH,hyperliquid,DEX,False,0.0
ETH,4.7453e-06,-0.0004620376,1761181200016,2025-10-23 01:00:00.016,ETH,hyperliquid,DEX,False,0.0
ETH,3.9805e-06,-0.0004681563,1761184800031,2025-10-23 02:00:00.031,ETH,hyperliquid,DEX,False,0.0
ETH,6.9551e-06,-0.0004443593,1761188400006,2025-10-23 03:00:00.006,ETH,hyperliquid,DEX,False,0.0
ETH,6.1453e-06,-0.0004508377,1761192000069,2025-10-23 04:00:00.069,ETH,hyperliquid,DEX,False,0.0
ETH,5.6013e-06,-0.00045519,1761195600027,2025-10-23 05:00:00.027,ETH,hyperliquid,DEX,False,0.0
ETH,1.06185e-05,-0.000415052,1761199200059,2025-10-23 06:00:00.059,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003625454,1761202800050,2025-10-23 07:00:00.050,ETH,hyperliquid,DEX,False,0.0
ETH,8.4962e-06,-0.0004320301,1761206400047,2025-10-23 08:00:00.047,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003425294,1761210000058,2025-10-23 09:00:00.058,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002814714,1761213600041,2025-10-23 10:00:00.041,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001350224,1761217200009,2025-10-23 11:00:00.009,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0000579583,1761220800003,2025-10-23 12:00:00.003,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0000637819,1761224400028,2025-10-23 13:00:00.028,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0000491112,1761228000017,2025-10-23 14:00:00.017,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0000265103,1761231600071,2025-10-23 15:00:00.071,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0000633233,1761235200077,2025-10-23 16:00:00.077,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0001762556,1761238800066,2025-10-23 17:00:00.066,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0001438487,1761242400067,2025-10-23 18:00:00.067,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0000678628,1761246000064,2025-10-23 19:00:00.064,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0000642349,1761249600111,2025-10-23 20:00:00.111,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0000644468,1761253200075,2025-10-23 21:00:00.075,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002626957,1761256800059,2025-10-23 22:00:00.059,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002883672,1761260400061,2025-10-23 23:00:00.061,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0000741096,1761264000027,2025-10-24 00:00:00.027,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0000078495,1761267600017,2025-10-24 01:00:00.017,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0000736892,1761271200037,2025-10-24 02:00:00.037,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0001152003,1761274800019,2025-10-24 03:00:00.019,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.000212291,1761278400025,2025-10-24 04:00:00.025,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.000303098,1761282000030,2025-10-24 05:00:00.030,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0002320454,1761285600025,2025-10-24 06:00:00.025,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0002069007,1761289200071,2025-10-24 07:00:00.071,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0001459459,1761292800077,2025-10-24 08:00:00.077,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0000610695,1761296400061,2025-10-24 09:00:00.061,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0000687375,1761300000120,2025-10-24 10:00:00.120,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0001389247,1761303600104,2025-10-24 11:00:00.104,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0001060309,1761307200013,2025-10-24 12:00:00.013,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0001771318,1761310800033,2025-10-24 13:00:00.033,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0001454371,1761314400009,2025-10-24 14:00:00.009,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0001690049,1761318000027,2025-10-24 15:00:00.027,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0001970031,1761321600171,2025-10-24 16:00:00.171,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0001485934,1761325200036,2025-10-24 17:00:00.036,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0001562667,1761328800052,2025-10-24 18:00:00.052,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0001054509,1761332400043,2025-10-24 19:00:00.043,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0001360957,1761336000021,2025-10-24 20:00:00.021,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0003065801,1761339600031,2025-10-24 21:00:00.031,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0003237599,1761343200007,2025-10-24 22:00:00.007,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0003332077,1761346800032,2025-10-24 23:00:00.032,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0002439774,1761350400014,2025-10-25 00:00:00.014,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.000128523,1761354000081,2025-10-25 01:00:00.081,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0001531508,1761357600085,2025-10-25 02:00:00.085,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0001625471,1761361200008,2025-10-25 03:00:00.008,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0001372684,1761364800066,2025-10-25 04:00:00.066,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0001154002,1761368400028,2025-10-25 05:00:00.028,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0000883615,1761372000036,2025-10-25 06:00:00.036,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0000974643,1761375600008,2025-10-25 07:00:00.008,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0000793815,1761379200043,2025-10-25 08:00:00.043,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0000744869,1761382800025,2025-10-25 09:00:00.025,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0000957654,1761386400021,2025-10-25 10:00:00.021,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0000753839,1761390000057,2025-10-25 11:00:00.057,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0001177421,1761393600047,2025-10-25 12:00:00.047,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0001489224,1761397200046,2025-10-25 13:00:00.046,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.000150952,1761400800058,2025-10-25 14:00:00.058,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0001092355,1761404400016,2025-10-25 15:00:00.016,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0000618235,1761408000041,2025-10-25 16:00:00.041,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0000833954,1761411600015,2025-10-25 17:00:00.015,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0001093273,1761415200027,2025-10-25 18:00:00.027,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0000607707,1761418800030,2025-10-25 19:00:00.030,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,0.0000761181,1761422400002,2025-10-25 20:00:00.002,ETH,hyperliquid,DEX,False,0.0
