coin,fundingRate,premium,time,fundingTime,symbol,source,type,has_interest,interest_per_interval
BTC,1.25e-05,-0.0003030481,1760936400027,2025-10-20 05:00:00.027,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.000119109,1760940000067,2025-10-20 06:00:00.067,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0002314582,1760943600099,2025-10-20 07:00:00.099,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.000217824,1760947200102,2025-10-20 08:00:00.102,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0001982252,1760950800121,2025-10-20 09:00:00.121,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0001352645,1760954400031,2025-10-20 10:00:00.031,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0001272886,1760958000001,2025-10-20 11:00:00.001,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0001165919,1760961600008,2025-10-20 12:00:00.008,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.000136049,1760965200016,2025-10-20 13:00:00.016,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0002338981,1760968800008,2025-10-20 14:00:00.008,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0003899218,1760972400038,2025-10-20 15:00:00.038,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0003885256,1760976000065,2025-10-20 16:00:00.065,BTC,hyperliquid,DEX,False,0.0
BTC,1.6059e-06,-0.0004871525,1760979600004,2025-10-20 17:00:00.004,BTC,hyperliquid,DEX,False,0.0
BTC,8.419e-07,-0.0004932651,1760983200050,2025-10-20 18:00:00.050,BTC,hyperliquid,DEX,False,0.0
BTC,1.10306e-05,-0.0004117548,1760986800049,2025-10-20 19:00:00.049,BTC,hyperliquid,DEX,False,0.0
BTC,6.9584e-06,-0.0004443329,1760990400017,2025-10-20 20:00:00.017,BTC,hyperliquid,DEX,False,0.0
BTC,5.1083e-06,-0.0004591332,1760994000028,2025-10-20 21:00:00.028,BTC,hyperliquid,DEX,False,0.0
BTC,2.3643e-06,-0.0004810854,1760997600031,2025-10-20 22:00:00.031,BTC,hyperliquid,DEX,False,0.0
BTC,6.2676e-06,-0.0004498594,1761001200065,2025-10-20 23:00:00.065,BTC,hyperliquid,DEX,False,0.0
BTC,2.4307e-06,-0.0004805546,1761004800019,2025-10-21 00:00:00.019,BTC,hyperliquid,DEX,False,0.0
BTC,4.1224e-06,-0.0004670205,1761008400007,2025-10-21 01:00:00.007,BTC,hyperliquid,DEX,False,0.0
BTC,2.2574e-06,-0.0004819408,1761012000031,2025-10-21 02:00:00.031,BTC,hyperliquid,DEX,False,0.0
BTC,1.3109e-06,-0.0004895131,1761015600071,2025-10-21 03:00:00.071,BTC,hyperliquid,DEX,False,0.0
BTC,2.0437e-06,-0.0004836506,1761019200035,2025-10-21 04:00:00.035,BTC,hyperliquid,DEX,False,0.0
BTC,-1.3815e-06,-0.000511052,1761022800063,2025-10-21 05:00:00.063,BTC,hyperliquid,DEX,False,0.0
BTC,-7.0809e-06,-0.0005566472,1761026400008,2025-10-21 06:00:00.008,BTC,hyperliquid,DEX,False,0.0
BTC,3.2246e-06,-0.0004742033,1761030000118,2025-10-21 07:00:00.118,BTC,hyperliquid,DEX,False,0.0
BTC,2.6276e-06,-0.0004789796,1761033600010,2025-10-21 08:00:00.010,BTC,hyperliquid,DEX,False,0.0
BTC,-2.9544e-06,-0.0005236355,1761037200003,2025-10-21 09:00:00.003,BTC,hyperliquid,DEX,False,0.0
BTC,1.04736e-05,-0.000416211,1761040800028,2025-10-21 10:00:00.028,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0003548212,1761044400076,2025-10-21 11:00:00.076,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0001751239,1761048000078,2025-10-21 12:00:00.078,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0001683407,1761051600030,2025-10-21 13:00:00.030,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0003711413,1761055200096,2025-10-21 14:00:00.096,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0002222974,1761058800047,2025-10-21 15:00:00.047,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.000122508,1761062400042,2025-10-21 16:00:00.042,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0002984871,1761066000058,2025-10-21 17:00:00.058,BTC,hyperliquid,DEX,False,0.0
BTC,-2.6826e-06,-0.0005214606,1761069600016,2025-10-21 18:00:00.016,BTC,hyperliquid,DEX,False,0.0
BTC,-7.251e-07,-0.0005058006,1761073200080,2025-10-21 19:00:00.080,BTC,hyperliquid,DEX,False,0.0
BTC,-3.3525e-06,-0.0005268203,1761076800060,2025-10-21 20:00:00.060,BTC,hyperliquid,DEX,False,0.0
BTC,-1.74662e-05,-0.0006397296,1761080400019,2025-10-21 21:00:00.019,BTC,hyperliquid,DEX,False,0.0
BTC,-7.6151e-06,-0.0005609207,1761084000011,2025-10-21 22:00:00.011,BTC,hyperliquid,DEX,False,0.0
BTC,-1.34023e-05,-0.0006072185,1761087600060,2025-10-21 23:00:00.060,BTC,hyperliquid,DEX,False,0.0
BTC,8.439e-07,-0.0004932485,1761091200025,2025-10-22 00:00:00.025,BTC,hyperliquid,DEX,False,0.0
BTC,7.544e-06,-0.0004396483,1761094800050,2025-10-22 01:00:00.050,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0002975444,1761098400020,2025-10-22 02:00:00.020,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0003179832,1761102000081,2025-10-22 03:00:00.081,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0003568722,1761105600076,2025-10-22 04:00:00.076,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0003954795,1761109200035,2025-10-22 05:00:00.035,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0003318022,1761112800009,2025-10-22 06:00:00.009,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0002520846,1761116400071,2025-10-22 07:00:00.071,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0003883788,1761120000062,2025-10-22 08:00:00.062,BTC,hyperliquid,DEX,False,0.0
BTC,1.1671e-05,-0.000406632,1761123600059,2025-10-22 09:00:00.059,BTC,hyperliquid,DEX,False,0.0
BTC,7.3978e-06,-0.0004408173,1761127200074,2025-10-22 10:00:00.074,BTC,hyperliquid,DEX,False,0.0
BTC,5.2163e-06,-0.0004582696,1761130800056,2025-10-22 11:00:00.056,BTC,hyperliquid,DEX,False,0.0
BTC,3.3829e-06,-0.0004729366,1761134400032,2025-10-22 12:00:00.032,BTC,hyperliquid,DEX,False,0.0
BTC,7.3123e-06,-0.0004415018,1761138000031,2025-10-22 13:00:00.031,BTC,hyperliquid,DEX,False,0.0
BTC,1.07638e-05,-0.0004138899,1761141600029,2025-10-22 14:00:00.029,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0001179009,1761145200025,2025-10-22 15:00:00.025,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0002026969,1761148800036,2025-10-22 16:00:00.036,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.000288323,1761152400033,2025-10-22 17:00:00.033,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.000220857,1761156000008,2025-10-22 18:00:00.008,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0000837721,1761159600089,2025-10-22 19:00:00.089,BTC,hyperliquid,DEX,False,0.0
BTC,7.5109e-06,-0.0004399124,1761163200002,2025-10-22 20:00:00.002,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0003984073,1761166800025,2025-10-22 21:00:00.025,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0003158637,1761170400027,2025-10-22 22:00:00.027,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0003799932,1761174000005,2025-10-22 23:00:00.005,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.000393111,1761177600009,2025-10-23 00:00:00.009,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0003335732,1761181200016,2025-10-23 01:00:00.016,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0000127278,1761184800031,2025-10-23 02:00:00.031,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0000611793,1761188400006,2025-10-23 03:00:00.006,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0000281721,1761192000069,2025-10-23 04:00:00.069,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0000607776,1761195600027,2025-10-23 05:00:00.027,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0001393975,1761199200059,2025-10-23 06:00:00.059,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0002208432,1761202800050,2025-10-23 07:00:00.050,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0001904973,1761206400047,2025-10-23 08:00:00.047,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0001506049,1761210000058,2025-10-23 09:00:00.058,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0001219538,1761213600041,2025-10-23 10:00:00.041,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0001931805,1761217200009,2025-10-23 11:00:00.009,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0001015844,1761220800003,2025-10-23 12:00:00.003,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0000161843,1761224400028,2025-10-23 13:00:00.028,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0001085288,1761228000017,2025-10-23 14:00:00.017,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0002192891,1761231600071,2025-10-23 15:00:00.071,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0000838156,1761235200077,2025-10-23 16:00:00.077,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0000329185,1761238800066,2025-10-23 17:00:00.066,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0001430906,1761242400067,2025-10-23 18:00:00.067,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0002213978,1761246000064,2025-10-23 19:00:00.064,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0001776608,1761249600111,2025-10-23 20:00:00.111,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0001673456,1761253200075,2025-10-23 21:00:00.075,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0000597556,1761256800059,2025-10-23 22:00:00.059,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.000146871,1761260400061,2025-10-23 23:00:00.061,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0000964892,1761264000027,2025-10-24 00:00:00.027,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0001058102,1761267600017,2025-10-24 01:00:00.017,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0000732839,1761271200037,2025-10-24 02:00:00.037,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0001243328,1761274800019,2025-10-24 03:00:00.019,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.000172338,1761278400025,2025-10-24 04:00:00.025,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0000752913,1761282000030,2025-10-24 05:00:00.030,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0000889222,1761285600025,2025-10-24 06:00:00.025,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0000407236,1761289200071,2025-10-24 07:00:00.071,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.000031435,1761292800077,2025-10-24 08:00:00.077,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0001203023,1761296400061,2025-10-24 09:00:00.061,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0001343542,1761300000120,2025-10-24 10:00:00.120,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0000960592,1761303600104,2025-10-24 11:00:00.104,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0001479164,1761307200013,2025-10-24 12:00:00.013,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0003044698,1761310800033,2025-10-24 13:00:00.033,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0004006079,1761314400009,2025-10-24 14:00:00.009,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0005794671,1761318000027,2025-10-24 15:00:00.027,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0005716088,1761321600171,2025-10-24 16:00:00.171,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.000513325,1761325200036,2025-10-24 17:00:00.036,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0005445322,1761328800052,2025-10-24 18:00:00.052,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0004764841,1761332400043,2025-10-24 19:00:00.043,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0004228874,1761336000021,2025-10-24 20:00:00.021,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0004113976,1761339600031,2025-10-24 21:00:00.031,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0004538869,1761343200007,2025-10-24 22:00:00.007,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0004716946,1761346800032,2025-10-24 23:00:00.032,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0004243927,1761350400014,2025-10-25 00:00:00.014,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0003267751,1761354000081,2025-10-25 01:00:00.081,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0003430884,1761357600085,2025-10-25 02:00:00.085,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0003492443,1761361200008,2025-10-25 03:00:00.008,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0003368894,1761364800066,2025-10-25 04:00:00.066,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0003204868,1761368400028,2025-10-25 05:00:00.028,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0003473872,1761372000036,2025-10-25 06:00:00.036,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0004158499,1761375600008,2025-10-25 07:00:00.008,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0004908448,1761379200043,2025-10-25 08:00:00.043,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.000484888,1761382800025,2025-10-25 09:00:00.025,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0004952546,1761386400021,2025-10-25 10:00:00.021,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0004783556,1761390000057,2025-10-25 11:00:00.057,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0005190806,1761393600047,2025-10-25 12:00:00.047,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0005508971,1761397200046,2025-10-25 13:00:00.046,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0004645111,1761400800058,2025-10-25 14:00:00.058,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0002742317,1761404400016,2025-10-25 15:00:00.016,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0001583254,1761408000041,2025-10-25 16:00:00.041,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0000734766,1761411600015,2025-10-25 17:00:00.015,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0001723186,1761415200027,2025-10-25 18:00:00.027,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0002461631,1761418800030,2025-10-25 19:00:00.030,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0003475385,1761422400002,2025-10-25 20:00:00.002,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0003257242,1761426000073,2025-10-25 21:00:00.073,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0003117672,1761429600055,2025-10-25 22:00:00.055,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0003188996,1761433200044,2025-10-25 23:00:00.044,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0003026988,1761436800032,2025-10-26 00:00:00.032,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0003465539,1761440400040,2025-10-26 01:00:00.040,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0003386333,1761444000006,2025-10-26 02:00:00.006,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0002688927,1761447600063,2025-10-26 03:00:00.063,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0001830748,1761451200133,2025-10-26 04:00:00.133,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0000556778,1761454800021,2025-10-26 05:00:00.021,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0000713956,1761458400088,2025-10-26 06:00:00.088,BTC,hyperliquid,DEX,False,0.0
