ticker,rate,price,effectiveAtHeight,effectiveAt,fundingTime,fundingRate,markPrice,symbol,source,type,has_interest,interest_per_interval
ETH-USD,0.000023,3940.57623,59757226,2025-10-20T02:00:00.503Z,2025-10-20 02:00:00.503000+00:00,2.3e-05,3940.57623,ETH-USD,dydx,DEX,False,0.0
ETH-USD,0.000026,3958.743497,59763128,2025-10-20T03:00:00.084Z,2025-10-20 03:00:00.084000+00:00,2.6e-05,3958.743497,ETH-USD,dydx,DEX,False,0.0
ETH-USD,0.00003725,4029.740452,59768993,2025-10-20T04:00:00.068Z,2025-10-20 04:00:00.068000+00:00,3.725e-05,4029.740452,ETH-USD,dydx,DEX,False,0.0
ETH-USD,0.000047625,4056.340987,59775084,2025-10-20T05:00:00.521Z,2025-10-20 05:00:00.521000+00:00,4.7625e-05,4056.340987,ETH-USD,dydx,DEX,False,0.0
ETH-USD,0.000031,4063.405362,59780897,2025-10-20T06:00:00.403Z,2025-10-20 06:00:00.403000+00:00,3.1e-05,4063.405362,ETH-USD,dydx,DEX,False,0.0
ETH-USD,0.0000395,4077.113594,59786706,2025-10-20T07:00:00.305Z,2025-10-20 07:00:00.305000+00:00,3.95e-05,4077.113594,ETH-USD,dydx,DEX,False,0.0
ETH-USD,0.000017125,4057.392957,59792502,2025-10-20T08:00:00.298Z,2025-10-20 08:00:00.298000+00:00,1.7125e-05,4057.392957,ETH-USD,dydx,DEX,False,0.0
ETH-USD,0.000037875,4048.674337,59798276,2025-10-20T09:00:00.003Z,2025-10-20 09:00:00.003000+00:00,3.7875e-05,4048.674337,ETH-USD,dydx,DEX,False,0.0
ETH-USD,0.000052625,4047.023663,59804060,2025-10-20T10:00:00.176Z,2025-10-20 10:00:00.176000+00:00,5.2625e-05,4047.023663,ETH-USD,dydx,DEX,False,0.0
ETH-USD,0.00003675,4027.34,59809879,2025-10-20T11:00:00.085Z,2025-10-20 11:00:00.085000+00:00,3.675e-05,4027.34,ETH-USD,dydx,DEX,False,0.0
ETH-USD,0.000032625,4037.43,59815654,2025-10-20T12:00:00.209Z,2025-10-20 12:00:00.209000+00:00,3.2625e-05,4037.43,ETH-USD,dydx,DEX,False,0.0
ETH-USD,0.000031625,4038.196024,59821497,2025-10-20T13:00:00.498Z,2025-10-20 13:00:00.498000+00:00,3.1625e-05,4038.196024,ETH-USD,dydx,DEX,False,0.0
ETH-USD,0.000019875,4040.178035,59827408,2025-10-20T14:00:00.233Z,2025-10-20 14:00:00.233000+00:00,1.9875e-05,4040.178035,ETH-USD,dydx,DEX,False,0.0
ETH-USD,0.000040375,4040.238047,59833239,2025-10-20T15:00:00.387Z,2025-10-20 15:00:00.387000+00:00,4.0375e-05,4040.238047,ETH-USD,dydx,DEX,False,0.0
ETH-USD,0.000017375,4005.272108,59838868,2025-10-20T16:00:00.191Z,2025-10-20 16:00:00.191000+00:00,1.7375e-05,4005.272108,ETH-USD,dydx,DEX,False,0.0
ETH-USD,0.00003825,3951.210371,59845002,2025-10-20T17:00:00.045Z,2025-10-20 17:00:00.045000+00:00,3.825e-05,3951.210371,ETH-USD,dydx,DEX,False,0.0
